"timestamp","price","ma5","ma10","macd","signalLine","rsi"
2023-08-25 01:00:25.31,26007.7626877466,26079.318878633,26256.5029832728,-77.6450732596459,-96.2886542455519,41.3908140691019
2023-08-25 05:00:25.66,26102.8315411829,26068.7813736009,26222.4132162871,-76.0956919152195,-92.2500617794854,45.1735761912991
2023-08-25 09:00:51.11,25836.0214329953,26035.4473832693,26161.7888747535,-95.2985990145717,-92.8597692265027,37.7999193568477
2023-08-25 13:01:03.155,26016.2034319581,26018.6972681433,26125.5951549813,-94.8840949841033,-93.2646343780228,44.4002418595348
2023-08-25 17:00:14.76,26037.45196492,26000.0542117606,26084.5366625947,-91.7830012198647,-92.9683077463912,45.1395673339529
2023-08-25 21:01:02.268,26066.9489751387,26011.891469239,26045.605173936,-85.954371373231,-91.5655204717591,46.2088857341555
2023-08-26 01:00:38.641,26061.0301366156,26003.5311883256,26036.1562809632,-80.880402100669,-89.4284967975411,46.0150690914208
2023-08-26 05:01:38.907,26022.4334892685,26040.8135995802,26038.1304914247,-79.0622908965706,-87.355255617347,44.6984627838479
2023-08-26 09:00:29.116,26050.7207612283,26047.7170654342,26033.2071667887,-74.4803155131267,-84.780267596503,45.919757974462
2023-08-26 13:01:06.723,26002.510400887,26040.7287526276,26020.3914821941,-73.887510946337,-82.6017162664698,44.1309619043923
2023-08-26 17:00:55.644,26015.1298770637,26030.3649330126,26021.1282011258,-71.5743581469142,-80.3962446425587,44.7378030532414
2023-08-26 21:00:47.052,25995.6360341562,26017.2861125207,26010.4086504231,-70.5014611354636,-78.4172879411396,43.9437639358043
2023-08-27 01:00:27.028,26026.9544286556,26018.1903003982,26029.5019499891,-66.3591033899429,-76.0056510309003,45.6138627616759
2023-08-27 05:00:39.883,26078.4422671673,26023.734601586,26035.7258335101,-58.2501453503355,-72.4545498947873,48.3388958183649
2023-08-27 09:00:58.565,26133.5156673269,26049.9356548739,26045.3322037507,-46.8398341059947,-67.3316067370288,51.1579250520629
2023-08-27 13:01:04.621,26078.7295378083,26062.6555870228,26046.5102600177,-41.7367477752377,-62.2126349446706,48.3324706417071
2023-08-27 17:00:49.531,26075.0234923468,26078.533078661,26047.9095955908,-37.5586097150117,-57.2818298987388,48.1387859387141
2023-08-27 21:00:55.882,26009.9567910769,26075.1335511452,26046.6619257717,-39.0476274646862,-53.6349894119283,44.7482735110678
2023-08-28 01:01:03.684,25928.0491656233,26045.0549308364,26034.3947662112,-46.3031912367769,-52.168629776898,40.848031390788
2023-08-28 05:00:55.777,25923.2171765516,26002.9952326814,26026.4654437776,-51.8455358703541,-52.1040109955892,40.6230873450601
2023-08-28 09:00:07.129,26138.8377275328,26015.0168706263,26038.8362288245,-38.3964965634477,-49.3625081091609,53.0482944202511
2023-08-28 13:01:02.694,26104.7187521383,26020.9559225846,26049.7445006227,-30.1436746699837,-45.5187414213255,51.2217471199601
2023-08-28 17:00:49.803,26023.0618107155,26023.5769265123,26049.3552388287,-29.8482149561896,-42.3846361282983,47.0466196995772
2023-08-28 21:00:59.998,26079.9239726746,26053.9518879226,26049.5034093795,-24.7405659078213,-38.8558220842029,50.0970195680397
2023-08-29 01:00:07.067,25992.5623111514,26067.8209148425,26035.4080737619,-27.4259242289554,-36.5698425131534,45.737691751478
2023-08-29 05:00:49.303,25960.8142596574,26032.2162212675,26023.6165459468,-31.7498993948502,-35.6058538894928,44.231366117194
